index,name,emailAddress,anonId,contactKey,contactId,daysFirstSeen,daysJoined
552,bbeal,bbeal.10000.0551@gmail.marketingclouddemo.com,c9eb9f89cbe7a889f830a32c5b34f559,100000551,0055fea7ad30e84ac9,141,112
553,clawson,clawson.10000.0552@gmail.marketingclouddemo.com,d799f5f28d4c62f15bd4234cf1624a43,100000552,00fbb30254077b4435,77,7
554,kalbertson,kalbertson.10000.0553@gmail.marketingclouddemo.com,59bf7bfc2dfc50f34391dbdf889c0942,100000553,00a94542b526504fd6,236,39
555,mbolden,mbolden.10000.0554@yahoo.marketingclouddemo.com,50a48a77c9e3f51527717357244efff3,100000554,00df0204434be743fe,317,255
556,ecovert,ecovert.10000.0555@gmail.marketingclouddemo.com,a16ee812ed32b0a10b15205e4b530d98,100000555,00871a4638bd0d4a3f,21,16
557,hstrain,hstrain.10000.0556@gmail.marketingclouddemo.com,92c9e077646b7ec8c26b793482708ffe,100000556,000df82b82203342a9,299,75
558,clibby,clibby.10000.0557@gmail.marketingclouddemo.com,91e5beced50dcf0ccb3cec27d76948e4,100000557,0063b10d11c6b3451b,48,14
559,ndoss,ndoss.10000.0558@gmail.marketingclouddemo.com,13b853f1b103c05cb0d17c811c222081,100000558,00eed4666caed54944,210,169
560,drodgers,drodgers.10000.0559@gmail.marketingclouddemo.com,b228bad825cfb63e50ac91061bbfea3c,100000559,005909fe371adb4a07,118,12
561,rtarver,rtarver.10000.0560@gmail.marketingclouddemo.com,fb13a0247213fd6efe1ab5bb4e82a390,100000560,001b884d0a2d0c4b85,250,93
562,acummins,acummins.10000.0561@gmail.marketingclouddemo.com,f54757ee819f35429473e05b4de531f0,100000561,004c984f87d1bc4b28,120,21
563,mestrada,mestrada.10000.0562@yahoo.marketingclouddemo.com,529e80062d745fc43bd29c8d5ebb1ba5,100000562,005bff11fa42c24023,233,47
564,lfulmer,lfulmer.10000.0563@gmail.marketingclouddemo.com,5957b1db68097d9b8c02b392992bff66,100000563,00d61cf68ed528417a,305,172
565,sdew,sdew.10000.0564@gmail.marketingclouddemo.com,f2c28f466012eeb42c55e83d1007ac0c,100000564,0079301e86119a4797,310,262
566,triggins,triggins.10000.0565@yahoo.marketingclouddemo.com,d1d02e7728b358fb0390d6f7803405f1,100000565,003103fc14ec304d20,230,89
567,bmay,bmay.10000.0566@hotmail.marketingclouddemo.com,a6d184733b4f6f3b0dd7812e915588b6,100000566,002a940bf05ef24517,361,213
568,mreinhart,mreinhart.10000.0567@gmail.marketingclouddemo.com,2ce41d39daf75c80b7071964c8350e7f,100000567,00da2fe93ff35d422b,347,20
569,cpoole,cpoole.10000.0568@yahoo.marketingclouddemo.com,80855c99a472448158bb5821d04458ac,100000568,000b3bb8557517458b,186,166
570,vmorales,vmorales.10000.0569@yahoo.marketingclouddemo.com,94120ec555fe49ff5902f2f6f93d216b,100000569,00e97e843abfbe4093,129,16
571,jcavazos,jcavazos.10000.0570@yahoo.marketingclouddemo.com,9ac7d902b723dfb984b8a8adc9f3d6a0,100000570,0012327594883643b0,198,71
572,cfuqua,cfuqua.10000.0571@hotmail.marketingclouddemo.com,632a97ff2e5043c46bee96f996af2aa1,100000571,00e53069d734d94116,16,14
573,nsteadman,nsteadman.10000.0572@hotmail.marketingclouddemo.com,d7257244283c99ae6ad0c57d6d4c793a,100000572,009310875ba6374199,298,238
574,jmunn,jmunn.10000.0573@verizon.marketingclouddemo.com,42da14bd7784118545605ab031d07bc7,100000573,00fed1df9518a84e8f,282,32
575,cjeter,cjeter.10000.0574@gmail.marketingclouddemo.com,721dd81698b5243777f2ab228e18e2dd,100000574,000bcbd95a02e44e8f,49,21
576,epease,epease.10000.0575@yahoo.marketingclouddemo.com,0dfbe01ed038c8dd7525e45da509529f,100000575,0040bb4b6f1a3a4a77,118,22
577,ccastaneda,ccastaneda.10000.0576@hotmail.marketingclouddemo.com,3118aaf6b4a7b6e6b4de560654137a88,100000576,0027df57d4b9cd42c8,23,18
578,dpurdy,dpurdy.10000.0577@gmail.marketingclouddemo.com,f8ea09a58e6cf3b9838f225f1ff94821,100000577,00832e32de04d24c17,161,156
579,mchoate,mchoate.10000.0578@comcast.marketingclouddemo.com,7fe37f51f0c46c01410ace3a2eaa77da,100000578,00e85ac03bb26d4522,295,98
580,mhackney,mhackney.10000.0579@yahoo.marketingclouddemo.com,6c0c4a1b3a014202461e7c427f486b31,100000579,00807c68794729423f,53,2
581,oarce,oarce.10000.0580@yahoo.marketingclouddemo.com,9d94550261a959bf8e9f2128847e614d,100000580,00ef3882edec9b4a76,51,23
582,rhook,rhook.10000.0581@yahoo.marketingclouddemo.com,015ac58fdd4e4064468d4f35ba34f5ee,100000581,00946321a230d84b09,121,50
583,kgoff,kgoff.10000.0582@gmail.marketingclouddemo.com,87e4f165af22839a9f4db65e23058e20,100000582,0050582fa7e1f445d2,262,172
584,agivens,agivens.10000.0583@yahoo.marketingclouddemo.com,2ac9686c088b6d61d80d36f3b2f8ac1d,100000583,00bb3c95b3ecdd485b,179,30
585,rjohansen,rjohansen.10000.0584@hotmail.marketingclouddemo.com,b236ccd4256e1e46b12d4e7356cb3b69,100000584,00249478a417244cf9,181,84
586,abuckner,abuckner.10000.0585@comcast.marketingclouddemo.com,24b9fe02bc1e7aa181aeb0cd9f793672,100000585,002eccea49aa5d4a92,134,64
587,ofindley,ofindley.10000.0586@hotmail.marketingclouddemo.com,9229b3b7cae273bb1400c3d5d0dc7743,100000586,001b77bde9b18e4b8e,345,227
588,sbetz,sbetz.10000.0587@gmail.marketingclouddemo.com,d73224d18ee1a5ccb2e2f4afb52c75b5,100000587,000dfb1c00c7eb45ea,285,201
589,shaines,shaines.10000.0588@hotmail.marketingclouddemo.com,7302f1fcb13435240e4aff71f8045995,100000588,00d3280dac36d2426b,261,222
590,tleggett,tleggett.10000.0589@gmail.marketingclouddemo.com,1ee3f1f769c25e9b2002897a5e43b0de,100000589,00db3251cb5a194d54,305,76
591,agantt,agantt.10000.0590@gmail.marketingclouddemo.com,db258cb4a665f265b568faaf9efe70d9,100000590,0010224dc9de384434,73,38
592,jcontreras,jcontreras.10000.0591@yahoo.marketingclouddemo.com,9c3018eeaf1a75d1bc6a7cb6064dbe67,100000591,00db9cb4476c734dfc,187,143
593,ederrick,ederrick.10000.0592@hotmail.marketingclouddemo.com,c1259b40043b60be36af605975f8f534,100000592,00b95eae1233fc469b,65,28
594,hvanover,hvanover.10000.0593@yahoo.marketingclouddemo.com,35f23c67b850cd53114c03bc44c50aa3,100000593,005255b96daab14733,259,224
595,cgirard,cgirard.10000.0594@hotmail.marketingclouddemo.com,97268b1092770232706f951880d535f3,100000594,003cddc22743534627,303,115
596,dlong,dlong.10000.0595@gmail.marketingclouddemo.com,a1136e7b0a1418a50d581a51362faa29,100000595,000132b7d45ff647fb,72,23
597,gleak,gleak.10000.0596@yahoo.marketingclouddemo.com,f942f22b28ff8a8c629395ee2efcb45e,100000596,00802a9a8348624dc5,124,29
598,jwhittington,jwhittington.10000.0597@yahoo.marketingclouddemo.com,a2ac2cd6b761380c713f9089be20ad56,100000597,0077b72f4222114c06,345,172
599,btownes,btownes.10000.0598@yahoo.marketingclouddemo.com,ded1270191a73b947dbe2e4ed1b05387,100000598,00103371b803b349e7,22,22
600,gredmond,gredmond.10000.0599@hotmail.marketingclouddemo.com,646f6d2b4624affe9724746c02535670,100000599,003e19ddeabdc6481e,218,202
601,dlinville,dlinville.10000.0600@gmail.marketingclouddemo.com,26ec309a6efe7e026942238fcc74bf73,100000600,006667302457a34489,137,24
602,ebreen,ebreen.10000.0601@yahoo.marketingclouddemo.com,5300ff22af4a3bd77ed4774e35841ea0,100000601,006690eee0f8984b56,328,69
603,mwhitley,mwhitley.10000.0602@hotmail.marketingclouddemo.com,fef0d4969065fd21f016c96aae6bf445,100000602,00654cb0524191468f,123,122
604,lmcneal,lmcneal.10000.0603@hotmail.marketingclouddemo.com,3702a593bf43d0bdfe03fd26c5d72ab6,100000603,00ed408bec9500425d,84,34
605,sbullard,sbullard.10000.0604@gmail.marketingclouddemo.com,615c36ff14969cb1248f87976cabca68,100000604,00199cb026bb48450a,25,4
606,kmeredith,kmeredith.10000.0605@hotmail.marketingclouddemo.com,33e7c9aa044cdecad80da335982904ba,100000605,0019859cb1fc9847d6,222,46
607,channon,channon.10000.0606@yahoo.marketingclouddemo.com,da031892cbe94231fa95f9c8895c86f4,100000606,007228738ad6044777,359,48
608,mlatimer,mlatimer.10000.0607@gmail.marketingclouddemo.com,5e2f2776ceb53b79a9c5de49806a3702,100000607,00bd0f3c284b874cf2,261,228
609,lwestbrook,lwestbrook.10000.0608@gmail.marketingclouddemo.com,dc535d8552d62b22154621132f52bcac,100000608,00b1b7ad0550da4366,53,3
610,wgrubbs,wgrubbs.10000.0609@yahoo.marketingclouddemo.com,1ccef716a374cae3030c7c4a1080b4fc,100000609,007fc4b70fae48404f,278,152
611,bcarman,bcarman.10000.0610@gmail.marketingclouddemo.com,6fd878ec6e25691a49c969047b18c89c,100000610,003521e5c119974648,34,9
612,obanks,obanks.10000.0611@gmail.marketingclouddemo.com,d0a1eac3a6d8ac0e998cb87cfd344f43,100000611,00260acaebe46142ed,273,83
613,bkraft,bkraft.10000.0612@yahoo.marketingclouddemo.com,d4444a2cb102337df87fc1a2ef02d620,100000612,0049e76b9154914607,65,57
614,hmclain,hmclain.10000.0613@hotmail.marketingclouddemo.com,a39b71e02739b7da4d37c41b718c8ad7,100000613,004ad060cb1fc94299,252,7
615,sedmond,sedmond.10000.0614@yahoo.marketingclouddemo.com,c67a0768aeb267978397698c76b2ace4,100000614,00212ab64a593d4c57,195,163
616,mginn,mginn.10000.0615@hotmail.marketingclouddemo.com,b53ae874de841705ae27fa49d6e98b8a,100000615,005135ca0f0b0f41ec,111,49
617,wwicker,wwicker.10000.0616@gmail.marketingclouddemo.com,48db9a9c745c8b97446d31fcbf29323d,100000616,00660fb7c0c9c04a0a,212,138
618,cfalls,cfalls.10000.0617@hotmail.marketingclouddemo.com,ad56adc8afcea423f8effabd41dfa0ed,100000617,00dbaacc58fa4543d5,149,91
619,jwiggins,jwiggins.10000.0618@hotmail.marketingclouddemo.com,88705c53bcdaec945219eddef21c5702,100000618,00d3768450cdbb45bf,78,76
620,dbeckett,dbeckett.10000.0619@hotmail.marketingclouddemo.com,1ffe6a6199d571227fd298790b0bb895,100000619,0081b66942e3f046ce,324,198
621,msalas,msalas.10000.0620@gmail.marketingclouddemo.com,e59f40f5b85eaf883d83368c1c4d76ac,100000620,0045e59b0dc119417d,295,139
622,mbooth,mbooth.10000.0621@hotmail.marketingclouddemo.com,a8eb029d412a2b64b4e6cb6d1e0f2507,100000621,00cd80517c0ec44728,54,19
623,felrod,felrod.10000.0622@gmail.marketingclouddemo.com,9a5aa37a5ffbd92d6fbfca5d05671b08,100000622,00fcc26736e12d48b6,271,23
624,cpope,cpope.10000.0623@gmail.marketingclouddemo.com,53899cbc4f724c9c48fdc4bf5a5ac4ff,100000623,00a31a61b026e94146,278,75
625,pbower,pbower.10000.0624@aol.marketingclouddemo.com,1f45a70ecc6f48cdf28ac825b815fb9d,100000624,0010d80f2028024c75,16,5
626,chammons,chammons.10000.0625@yahoo.marketingclouddemo.com,114758ecb63fad13cb053597ba4d2400,100000625,00a634fa7d9e264a36,293,245
627,wconnolly,wconnolly.10000.0626@yahoo.marketingclouddemo.com,affd9e3ac1c2fcf39a95e0a1a52a3360,100000626,00a7dadaf1e3154bce,262,178
628,bwoodcock,bwoodcock.10000.0627@gmail.marketingclouddemo.com,f7a816c9eb6de40e0be7cbafba6727be,100000627,000a72e06fcde34b48,248,109
629,jkraus,jkraus.10000.0628@gmail.marketingclouddemo.com,fd38b767dfb62934d870644505644469,100000628,00687098e3c8b34590,149,84
630,lwills,lwills.10000.0629@hotmail.marketingclouddemo.com,7488792d967713b48fcd6550ad4209fa,100000629,00442a0486a6bb453c,156,22
631,ytribble,ytribble.10000.0630@yahoo.marketingclouddemo.com,c96c10910897f54f040daef81fdd8c17,100000630,0051479e0d15f8492a,231,39
632,emcrae,emcrae.10000.0631@yahoo.marketingclouddemo.com,7bbefb0b2d26bdd89cbe5d34c081b027,100000631,001312ae62694d4173,163,12
633,iallan,iallan.10000.0632@hotmail.marketingclouddemo.com,d9245f769b3d37cead9e6d63556b586a,100000632,00a222a5c883124179,207,85
634,cvenegas,cvenegas.10000.0633@yahoo.marketingclouddemo.com,74c5397872fe039c9fbdc446634184ad,100000633,00486b0ee625164f44,289,166
635,lmims,lmims.10000.0634@comcast.marketingclouddemo.com,6d47e509897e0fbe1788c27cd8da7161,100000634,0042e7307445c54221,110,95
636,cpatterson,cpatterson.10000.0635@yahoo.marketingclouddemo.com,d7f97fae9afb3e87dc608523dfb8e3f4,100000635,0068491d537d7948df,290,50
637,jmerchant,jmerchant.10000.0636@gmail.marketingclouddemo.com,c7295bac8673f12bf8d065aa848d1875,100000636,002b633b252de34a6a,169,118
638,wbecnel,wbecnel.10000.0637@yahoo.marketingclouddemo.com,1ea29df822722941d801548f1c9ce640,100000637,00f798a60d86e3412c,63,60
639,aconnolly,aconnolly.10000.0638@hotmail.marketingclouddemo.com,e9849ab63a9fc174d405e726ae779ddb,100000638,007b295b607a874dbc,298,211
640,rwiggins,rwiggins.10000.0639@yahoo.marketingclouddemo.com,a93845db2ac14f722fa23701c451a2f3,100000639,00800fe1a45f8941a7,277,180
641,mshipley,mshipley.10000.0640@hotmail.marketingclouddemo.com,eab9d2864a9194a04a828576d2aa8ed6,100000640,00aeb351c624b34126,300,137
642,llawson,llawson.10000.0641@gmail.marketingclouddemo.com,0375cca6cedae12bcc1bcdde3ee1ca45,100000641,00d53faaf39f1d4dc5,253,27
643,rdowling,rdowling.10000.0642@aol.marketingclouddemo.com,d2711b7f5347296c7b78cda2fedbdf7e,100000642,002caa16a9253a40a0,226,170
644,smcarthur,smcarthur.10000.0643@gmail.marketingclouddemo.com,0c4b6ea97b0316b28a381ddd7896306f,100000643,0037969cd173d844c0,75,69
645,itapp,itapp.10000.0644@hotmail.marketingclouddemo.com,1b62a0fb0712716217e0fe2226706621,100000644,002c19c7dc186b47fc,224,172
646,tcamp,tcamp.10000.0645@hotmail.marketingclouddemo.com,44a34edf09bb878db19b69254aae2f3f,100000645,00985262c7d92e473a,93,54
647,kjudd,kjudd.10000.0646@hotmail.marketingclouddemo.com,3d5b3356555bf085a938c59e0eedfbc6,100000646,0026d622f781be4dbe,122,58
648,nbriscoe,nbriscoe.10000.0647@yahoo.marketingclouddemo.com,9012916e2c5b33a13736c9e415e04e00,100000647,003e309ac9aafe4d0b,35,7
649,twoodworth,twoodworth.10000.0648@yahoo.marketingclouddemo.com,7d22a4fc647a767744097e38e59da74e,100000648,002151ee180a9b4563,67,49
650,kwhiting,kwhiting.10000.0649@hotmail.marketingclouddemo.com,857d9ba462c66b3a7f021dd15fbd6fe8,100000649,008879f4877d5a42d2,277,78
651,msteward,msteward.10000.0650@gmail.marketingclouddemo.com,9bb7e25baec546f9c49b9a4aef507063,100000650,001a13c6848aa14e11,258,179
652,aalfaro,aalfaro.10000.0651@gmail.marketingclouddemo.com,a23fd306d12b0ab83cafaefb274421d7,100000651,00e7821d773eed4b66,60,43
653,tcroteau,tcroteau.10000.0652@hotmail.marketingclouddemo.com,4ba072752bc908e91fa824ee196fd5fe,100000652,008ac946c7c5d94e5e,235,208
654,mgabriel,mgabriel.10000.0653@yahoo.marketingclouddemo.com,14d2695f3bfcba0f17d3b0c9d112b15b,100000653,00e8214a8b9fa046b9,24,11
655,nwhelan,nwhelan.10000.0654@yahoo.marketingclouddemo.com,9b2ea3124f899477e0c9801d11283db8,100000654,0045918b815acf4a7a,32,2
656,tayers,tayers.10000.0655@gmail.marketingclouddemo.com,ea924bf3096fec663079070eb7e1328d,100000655,00b4969c6c70dd4dfe,332,205
657,scone,scone.10000.0656@gmail.marketingclouddemo.com,3889e01a1e1082713130f01c64728238,100000656,006cfeceb9384d42d9,330,57
658,alujan,alujan.10000.0657@yahoo.marketingclouddemo.com,506e2a19f61c05e3e113447f2ee9572a,100000657,0074add1af006c4285,181,48
659,abrito,abrito.10000.0658@hotmail.marketingclouddemo.com,c02ab3cd16eb481e14a0385523e47b6e,100000658,006c8be0b36d5d42d5,133,34
660,dcaraballo,dcaraballo.10000.0659@hotmail.marketingclouddemo.com,dd9b52681fd3aef25c3eb9d18db0e6d0,100000659,000f6533cb2f17491f,161,31
661,nritchey,nritchey.10000.0660@gmail.marketingclouddemo.com,234a2f22b315af687e029a7a74b22791,100000660,00c8c4b418f5d34dfc,166,13
662,mregan,mregan.10000.0661@yahoo.marketingclouddemo.com,a3b8daeeb724bd96119592c2912c8b5c,100000661,00447be643149e493b,148,49
663,kmccann,kmccann.10000.0662@yahoo.marketingclouddemo.com,9c48f7efe4e19532fd17bdb12ab42af0,100000662,004739469893544f1b,320,189
664,fweems,fweems.10000.0663@hotmail.marketingclouddemo.com,9c2b2c401f9b50ab328b32d98ad81bc2,100000663,0046d2aa4858e14a82,45,6
665,nmount,nmount.10000.0664@hotmail.marketingclouddemo.com,8c26245f222294324b0cd85b392ba86e,100000664,005504139ffe6e4ee6,269,184
666,cwallen,cwallen.10000.0665@yahoo.marketingclouddemo.com,90d2fe5ac1231fcc0155c9016a6f8a6c,100000665,00c78ce093b2ca47b3,83,79
667,wvelasquez,wvelasquez.10000.0666@gmail.marketingclouddemo.com,f0907af685ff8663631b4ebf573429fb,100000666,00f629e834be0f41a3,332,124
668,tstrauss,tstrauss.10000.0667@hotmail.marketingclouddemo.com,02accdba5e4925c5a6b73dc03b7b25ff,100000667,00a079cde574374494,353,79
669,mornelas,mornelas.10000.0668@hotmail.marketingclouddemo.com,b9623492413e079176610fc2cf33bd5c,100000668,00d287223d70cb461a,256,151
670,racuna,racuna.10000.0669@gmail.marketingclouddemo.com,9db65927c30cfd626fa3aff3e895430a,100000669,00427c4e425a0a47b1,145,59
671,wharkins,wharkins.10000.0670@yahoo.marketingclouddemo.com,9f034aa06e0f38b2df8bf5ae4fb90cfb,100000670,00098700d5a0f745f1,148,121
672,jwestfall,jwestfall.10000.0671@yahoo.marketingclouddemo.com,6a99cf6823a937fd59e19dd0102c5883,100000671,00636eade7fcd04b54,331,56
673,tmichel,tmichel.10000.0672@gmail.marketingclouddemo.com,e98998d8516153fa244cf43e27938b3f,100000672,00f300babff0c4475e,36,27
674,hgossett,hgossett.10000.0673@yahoo.marketingclouddemo.com,712fe969dfc6b31ea8c9df9563851302,100000673,00315cf4fb42c74542,365,326
675,dswain,dswain.10000.0674@gmail.marketingclouddemo.com,bf84b1bcd81cc9d7f0a6dde35247e455,100000674,00031c43be0bf04ba1,224,34
676,bstanley,bstanley.10000.0675@hotmail.marketingclouddemo.com,0275928b03aff9c4cbd64a68cebb0c3d,100000675,00418d85525e30425a,102,101
677,tcolon,tcolon.10000.0676@gmail.marketingclouddemo.com,bb92772b7a57b2d9478e96eb31800d1d,100000676,0067a06ac31b744c24,329,115
678,thouser,thouser.10000.0677@hotmail.marketingclouddemo.com,0d3bf5eb382bb5415cc113db223dbe5c,100000677,0063f7f9b9b86649df,357,356
679,lrosa,lrosa.10000.0678@gmail.marketingclouddemo.com,a8ed8b49b8e32c20105e3ab05d1be230,100000678,006ef24cef950a4bff,201,108
680,mhughes,mhughes.10000.0679@gmail.marketingclouddemo.com,1d40b639114fc42b1f400a0b92a0618d,100000679,00fadbee5878f54d4c,351,267
681,gdiehl,gdiehl.10000.0680@yahoo.marketingclouddemo.com,680634f15af5cce71def18f94009b34d,100000680,0030666830df974566,206,106
682,blackey,blackey.10000.0681@yahoo.marketingclouddemo.com,4692915b7dcb420944b9bcd1c34a1ad6,100000681,006e7dabffe8fd42ea,21,2
683,acloud,acloud.10000.0682@comcast.marketingclouddemo.com,67a8ba6d6d642cac155af4cacd9bdcff,100000682,00dc49c03352fe42a3,64,64
684,gwhaley,gwhaley.10000.0683@gmail.marketingclouddemo.com,2358dbc4eef94f90c3e4cb482298f1c3,100000683,009bab6bef58b54e15,17,2
685,icalvert,icalvert.10000.0684@yahoo.marketingclouddemo.com,80e8a3107af5f39ad32bfe94e340b787,100000684,00a46fa5d32c7b45d5,251,120
686,jhalverson,jhalverson.10000.0685@gmail.marketingclouddemo.com,b9260ab9318e41be2a33da42522e80a0,100000685,00ba355b07cea4428d,286,159
687,acompton,acompton.10000.0686@yahoo.marketingclouddemo.com,0cfc0b8a1dc21b12647487c3939035cb,100000686,00ffccc96ed5b54001,360,89
688,cfair,cfair.10000.0687@hotmail.marketingclouddemo.com,1bf625b11b0dd1362c1e8698e1d3cbd0,100000687,000c109053785342ce,166,74
689,tmireles,tmireles.10000.0688@hotmail.marketingclouddemo.com,3ba9ca439ae887842df6c8fef823a269,100000688,00bdb84ca4324a48ba,239,143
690,kcrabtree,kcrabtree.10000.0689@hotmail.marketingclouddemo.com,7741b96bbaf0d59d41cc76af60f4ad89,100000689,00ac415059f755487c,137,65
691,bjobe,bjobe.10000.0690@gmail.marketingclouddemo.com,862bd4beedf38d37e0f836c0f04af86b,100000690,0020959184a34a4d17,215,182
692,cfrizzell,cfrizzell.10000.0691@yahoo.marketingclouddemo.com,0a0ef786a564f4ead2d2a67e7a914fb1,100000691,004951a7c126be4ccb,179,37
693,dfrench,dfrench.10000.0692@gmail.marketingclouddemo.com,822807429b4cf3a32a7ffc920f4633f8,100000692,00634d969a07a34e69,45,15
694,dgonzales,dgonzales.10000.0693@gmail.marketingclouddemo.com,d0efb153e7540243d7871fedc52a2546,100000693,0093d6e1ae35d94ce6,232,220
695,volds,volds.10000.0694@hotmail.marketingclouddemo.com,f9c2d1644ab60e08280400b6db5307fe,100000694,0080d49a756a3a43a7,182,148
696,dbrumfield,dbrumfield.10000.0695@hotmail.marketingclouddemo.com,2c2a3b7ee6da752529221c2f019a7537,100000695,007e991a3b13d24a95,332,288
697,gvest,gvest.10000.0696@hotmail.marketingclouddemo.com,b1f04eeae8abf15d7e16844dc9fe3e3c,100000696,0005e84f171089419a,44,25
698,dhidalgo,dhidalgo.10000.0697@gmail.marketingclouddemo.com,d73fcbd3c1c066930056911f8dddcbf4,100000697,000841b70564aa4a14,41,25
699,ggarmon,ggarmon.10000.0698@yahoo.marketingclouddemo.com,c897d764ae94b39f6cb4cbe84fcfc41f,100000698,00ef2bf2e676464bb1,321,114
700,akunkel,akunkel.10000.0699@yahoo.marketingclouddemo.com,c8c5877182ba1f9939f8d014251b0f33,100000699,00c1c86116123c469a,224,104
701,hbyars,hbyars.10000.0700@comcast.marketingclouddemo.com,010f26891ce802aaa6d9b7d4e684d8e5,100000700,00a4c262f6afdf4b6c,259,161
702,cgraham,cgraham.10000.0701@gmail.marketingclouddemo.com,fa886900e8476e0f386d5c9dbbdc57ed,100000701,00fa17a98bb5e34a29,240,77
703,oquiroz,oquiroz.10000.0702@gmail.marketingclouddemo.com,3f7e1d4a0f24459e69e12237488fd8e3,100000702,002147d8d1daa0432d,286,39
704,mkaiser,mkaiser.10000.0703@yahoo.marketingclouddemo.com,069a4e5a348ac3553d44b648bf3fc8c3,100000703,0068e3b5c8daac4f72,139,9
705,aacker,aacker.10000.0704@gmail.marketingclouddemo.com,47c117cca27fba5e413cb2661778eeee,100000704,00fe80468af534491a,97,5
706,lpulliam,lpulliam.10000.0705@hotmail.marketingclouddemo.com,ce157b165f91a8315fb0124f2b2318a6,100000705,00be20df9b85974d12,343,171
707,bsalisbury,bsalisbury.10000.0706@gmail.marketingclouddemo.com,520a5eb46e06c6df0df76e86c83bde63,100000706,00e9b5c86bc343453c,212,181
708,tcondon,tcondon.10000.0707@yahoo.marketingclouddemo.com,5062e86c09ef6eb839d1abbf55ce5300,100000707,00da2ae258335040f1,343,276
709,mboyles,mboyles.10000.0708@gmail.marketingclouddemo.com,eca3348084c414713dad424142414d9b,100000708,00250155489a504cec,332,159
710,nbussey,nbussey.10000.0709@gmail.marketingclouddemo.com,8ea54a66129cee70ad3966c036fa6f56,100000709,00d00e70d398214540,224,213
711,cbattaglia,cbattaglia.10000.0710@yahoo.marketingclouddemo.com,e53c6881a88cb3768eefff46eca055d7,100000710,00fd09f90daf084acd,157,16
712,lbouchard,lbouchard.10000.0711@hotmail.marketingclouddemo.com,1eb681a22ca51e7ff557ab4dc7dbb42b,100000711,009009caefedab4e46,121,67
713,jmcclain,jmcclain.10000.0712@hotmail.marketingclouddemo.com,e1c753e9787729faf29cbce95aa93b9e,100000712,007c6b88de585742df,259,31
714,gkeen,gkeen.10000.0713@yahoo.marketingclouddemo.com,9bae1259f1d28f46f1dcb2dbfd8f98b3,100000713,00ada45231f5a74aba,43,42
715,tstuart,tstuart.10000.0714@gmail.marketingclouddemo.com,6df7f5139b85603aac20e09461f5422f,100000714,004ac3b3181e0f4403,356,62
716,emeeks,emeeks.10000.0715@gmail.marketingclouddemo.com,7536407bdc34605746b301e8b39eace7,100000715,0022c414ac18e745e5,75,14
717,mlovejoy,mlovejoy.10000.0716@yahoo.marketingclouddemo.com,4b81b2e54a7eaf7d921355325e8ed8f9,100000716,00324af22f47b84d09,282,220
718,dtrinidad,dtrinidad.10000.0717@yahoo.marketingclouddemo.com,c1886f3c3968b3f02123ef6b22971516,100000717,004bbc2c41c2dd4f49,198,167
719,lrawlings,lrawlings.10000.0718@hotmail.marketingclouddemo.com,8e75322c0724a27064747c0e6cab8c52,100000718,00b460ad925679474a,27,4
720,ltrask,ltrask.10000.0719@gmail.marketingclouddemo.com,e59975269f6ebe3eee1a14597467ebc1,100000719,00781edc0c333f4d13,172,154
721,mlerner,mlerner.10000.0720@gmail.marketingclouddemo.com,ec66ae85f283db6b1c785f5777a00760,100000720,00358593a90dc14e1d,38,36
722,iweems,iweems.10000.0721@gmail.marketingclouddemo.com,b7afabba2834e61006407dcac543d124,100000721,00eeed2ecbcd88461d,141,29
723,qsimms,qsimms.10000.0722@gmail.marketingclouddemo.com,99d1e177ab4eb494a4b3eb60e46ff95d,100000722,00c7ee350b30af462f,312,59
724,cknowles,cknowles.10000.0723@hotmail.marketingclouddemo.com,424bfb0379da55d4344d464a0fe71ab8,100000723,00a72b61882f1b451a,154,8
725,moshea,moshea.10000.0724@aol.marketingclouddemo.com,2525d60bdaf51f148548c1fc60a2478b,100000724,000e967028621d41af,138,61
726,lwest,lwest.10000.0725@yahoo.marketingclouddemo.com,8d10d7dce0f32ee99f922d1b8b8044a5,100000725,00884418def11b47b9,317,126
727,hmckeever,hmckeever.10000.0726@aol.marketingclouddemo.com,4736ba380626ac70815633a6a2fe5253,100000726,008e0211b857fc4524,162,108
728,fmesser,fmesser.10000.0727@hotmail.marketingclouddemo.com,c72c7865ee9dba78cb10f4ba9803111e,100000727,00c3e2ae2a80674a0b,355,159
729,tgrace,tgrace.10000.0728@gmail.marketingclouddemo.com,998b43e773125cb5e50b6fdd59b4134d,100000728,00a24525465cc64867,365,315
730,tellison,tellison.10000.0729@yahoo.marketingclouddemo.com,6185205cdb8ae3bed11c44cc05943c9d,100000729,00dcb8c50254fb415e,279,40
731,ffoster,ffoster.10000.0730@hotmail.marketingclouddemo.com,b885701c037b5d2ed84add12f7f06734,100000730,00ba960ca96bcf4239,193,165
732,edewey,edewey.10000.0731@gmail.marketingclouddemo.com,18fb8ff2e057ef44345a45397642f135,100000731,0009997aaccdf54839,194,68
733,adaniel,adaniel.10000.0732@yahoo.marketingclouddemo.com,905cbbcb5edb1e1134f85aee894d03e9,100000732,003c22c1428a9a42ef,179,173
734,cjameson,cjameson.10000.0733@yahoo.marketingclouddemo.com,0c1a7bed9b061591640e4734bbe99223,100000733,0029c6081f27484525,276,168
